,index,participantID,bluetoothCount.daily,bluetoothUniqueDevice.daily,bluetoothMostUniqueScan.daily,batteryDischargeCount.daily,batteryChargeCount.daily,batteryDischargeCount.morning,batteryDischargeCount.evening,batteryChargeCount.evening,batteryDischargeCount.night,batteryChargeCount.night,screenUnlockCount.daily,screenUnlockRatio.daily,screenUnlockDuration.mean.daily,screenUnlockDuration.std.daily,screenUnlockCount.morning,screenUnlockRatio.morning,screenUnlockDuration.mean.morning,screenUnlockDuration.std.morning,screenUnlockCount.evening,screenUnlockRatio.evening,screenUnlockDuration.mean.evening,screenUnlockDuration.std.evening,wifiCount.daily,wifiUniqueDevice.daily,wifiMostUniqueScan.daily,wifiCount.morning,wifiUniqueDevice.morning,wifiMostUniqueScan.morning,wifiCount.evening,wifiUniqueDevice.evening,wifiMostUniqueScan.evening,wifiCount.night,wifiUniqueDevice.night,neoConscientiousness,neoNeuroticism,neoExtraversion,neoAgreeableness,neoOpenness,NegativeAffectivity,Detachment,Antagonism,Disinhibition,Psychoticism
196,1.0,271,1140.0,74.0,573.0,5.0,7.0,1.0,3.0,2.0,0.0,2.0,23.0,0.015972222,22.28172174,22.63546277,6.0,0.016666667,17.24521111,19.72092767,6.0,0.016666667,26.81880833,19.46297156,2127.0,118.0,1456.0,493.0,32.0,365.0,548.0,31.0,362.0,386.0,19.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
197,2.0,273,1492.0,88.0,345.0,4.0,8.0,1.0,2.0,3.0,1.0,0.0,20.0,0.015686275,12.00789333,19.44856505,2.0,0.0074074069999999995,15.76316667,19.426816,9.0,0.025,7.258696296,8.918383339,2012.0,161.0,1344.0,341.0,30.0,270.0,568.0,34.0,366.0,346.0,1.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
198,3.0,273,1685.0,183.0,606.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,33.0,0.022916667,11.31395051,13.49881694,6.0,0.016666667,10.54746389,10.880639599999999,9.0,0.025,8.770907407000001,8.31029661,2287.0,232.0,1471.0,469.0,58.0,363.0,600.0,39.0,365.0,366.0,1.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
199,4.0,273,726.0,36.0,418.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,24.0,0.016666667,46.78046806,75.86228715,8.0,0.022222222000000003,30.49364167,78.16837957,6.0,0.016666667,42.09612222,37.2640473,2372.0,36.0,1444.0,667.0,33.0,362.0,548.0,29.0,361.0,457.0,29.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
200,5.0,273,1577.0,155.0,534.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,20.0,0.013888889,13.6889625,22.6780974,5.0,0.013888889,12.76695333,26.22061375,6.0,0.016666667,13.70318333,14.63991629,1908.0,121.0,1456.0,492.0,57.0,366.0,477.0,31.0,363.0,422.0,22.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
201,6.0,273,4001.0,970.0,438.0,5.0,4.0,2.0,1.0,0.0,1.0,1.0,22.0,0.019047619,25.16413636,48.18139972,6.0,0.016666667,16.82018889,12.86305676,3.0,0.035294118,4.174105556000001,3.683515447,1811.0,485.0,1157.0,483.0,96.0,364.0,235.0,118.0,86.0,476.0,36.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
202,7.0,273,1669.0,91.0,392.0,2.0,3.0,1.0,1.0,1.0,0.8518518518518519,0.5925925925925926,22.0,0.021052632,30.210894699999997,41.90296537,8.0,0.024615385,29.50298958,52.05518611,6.0,0.016666667,20.16586944,28.63409232,1901.0,59.0,1047.0,554.0,37.0,323.0,673.0,43.0,361.0,381.25,19.25,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
203,8.0,273,8565.0,885.0,562.0,4.0,3.0,2.0,2.0,2.0,1.0,0.0,31.0,0.022142857000000002,12.12310323,18.48140601,7.0,0.019444443999999998,13.67788333,11.6073271,6.0,0.016666667,27.92174444,29.73621538,2453.0,581.0,1413.0,682.0,220.0,364.0,523.0,38.0,361.0,406.0,33.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
204,9.0,273,1335.0,95.0,502.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,22.0,0.015277778,25.68014167,46.96215885,5.0,0.013888889,34.51309667,25.38295409,12.0,0.033333333,17.321975,33.2176281,2265.0,112.0,1454.0,616.0,102.0,364.0,699.0,42.0,364.0,389.0,27.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
205,10.0,273,6757.0,749.0,605.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,14.0,0.013930348,12.49626786,15.13669805,6.0,0.025531915,11.87487222,13.21173822,6.148148148148148,0.02306947477777777,10.733090230444443,10.558412187518517,1424.0,307.0,1010.0,379.0,54.0,233.0,145.0,1.0,145.0,268.0,1.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
206,11.0,273,7382.0,977.0,457.0,2.0,12.0,2.0,1.0,5.257841228895991,0.0,1.0,39.0,0.033913043,7.241542735,15.77416663,6.0,0.016666667,2.9635777780000003,2.528260244,17.0,0.047222222,10.00509412,22.86918135,2221.0,610.0,1162.0,562.0,72.0,363.0,715.0,172.0,363.0,87.0,17.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
207,12.0,273,1362.0,213.0,505.0,2.0,10.0,1.0,1.0,5.257841228895991,1.0,1.0,39.0,0.027083332999999998,8.313181197,16.62492959,10.0,0.027777778,3.5978383330000003,3.8038382410000002,3.0,0.008333333,52.84486667,38.99669735,2545.0,471.0,1455.0,694.0,251.0,367.0,558.0,34.0,363.0,453.0,34.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
208,13.0,275,521.0,33.0,393.0,2.0,5.0,1.0,1.1724137931034482,1.1724137931034482,1.0,0.0,16.0,0.019161677,13.06353438,12.28809073,6.0,0.016666667,19.00646944,13.55401963,6.148148148148148,0.02306947477777777,10.733090230444443,10.558412187518517,1316.0,91.0,841.0,570.0,40.0,364.0,516.7741935483871,103.7741935483871,332.61290322580646,534.0,41.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
209,14.0,275,423.0,20.0,0.0,1.0,0.0,1.2962962962962963,1.0,0.0,0.8518518518518519,0.5925925925925926,15.0,0.1464894299506394,3.121137778,5.831601668999999,4.076923076923077,0.01182902730769231,9.043569599230768,15.411855190526314,15.0,0.176470588,3.121137778,5.831601668999999,300.0,38.0,78.0,469.8965517241379,63.10344827586207,355.2758620689655,299.0,38.0,77.0,381.25,19.25,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
210,15.0,275,3196.0,395.0,0.0,1.0,1.0,1.2962962962962963,1.0,1.0,0.8518518518518519,0.5925925925925926,9.0,0.023076923,0.9267444440000001,0.591626741,4.076923076923077,0.01182902730769231,9.043569599230768,15.411855190526314,4.0,0.011111111000000002,1.1216125,0.6446849570000001,683.0,152.0,394.0,469.8965517241379,63.10344827586207,355.2758620689655,560.0,141.0,365.0,381.25,19.25,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
211,16.0,275,11425.0,916.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,13.0,0.009027778,1.034834615,0.8423964820000001,3.0,0.008333333,1.32125,1.150247414,5.0,0.013888889,1.0065933329999999,0.6907300120000001,2176.0,560.0,1456.0,487.0,103.0,364.0,660.0,234.0,366.0,360.0,1.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
212,17.0,275,11193.0,1266.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,0.008333333,2.037280556,2.0355760569999997,4.076923076923077,0.01182902730769231,9.043569599230768,15.411855190526314,3.0,0.008333333,2.53495,2.7012240289999996,2287.0,517.0,1461.0,366.0,1.0,366.0,529.0,164.0,366.0,372.0,7.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
213,18.0,275,4647.0,699.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,6.0,0.004166667,1.7433388890000001,1.4392871109999998,1.0,0.002777778,1.4864,15.411855190526314,6.148148148148148,0.02306947477777777,10.733090230444443,10.558412187518517,1716.0,258.0,1452.0,426.0,65.0,362.0,362.0,1.0,362.0,399.0,35.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
214,19.0,275,12319.0,1234.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,0.006944444,0.9600266670000001,1.3779081180000001,1.0,0.002777778,1.6965166669999998,15.411855190526314,2.0,0.005555556,0.145675,0.041660375,1767.0,220.0,1447.0,395.0,30.0,366.0,497.0,134.0,364.0,395.0,35.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
215,20.0,275,21215.0,944.0,0.0,2.0,1.0,1.2962962962962963,1.0,0.0,1.0,1.0,8.0,0.005555556,2.7245645830000003,1.485855471,4.076923076923077,0.01182902730769231,9.043569599230768,15.411855190526314,3.0,0.008333333,3.1261277780000003,1.12748063,2085.0,516.0,1464.0,367.0,1.0,367.0,816.0,346.0,365.0,389.0,25.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
216,21.0,284,19568.0,1440.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,8.0,0.005555556,0.948720833,0.575514035,4.076923076923077,0.01182902730769231,9.043569599230768,15.411855190526314,4.0,0.011111111000000002,1.0459875,0.390179512,1908.0,392.0,1458.0,364.0,1.0,364.0,620.0,257.0,364.0,366.0,1.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
217,22.0,284,6429.0,795.0,8.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,9.0,0.00625,1.982862963,1.4226152490000001,1.0,0.002777778,1.082766667,15.411855190526314,5.0,0.013888889,2.097176667,1.4904752140000002,1742.0,192.0,1456.0,383.0,19.0,365.0,491.0,119.0,363.0,396.0,35.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
218,23.0,295,19554.0,1369.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,11.0,0.007638889,2.161330303,1.512696118,1.0,0.002777778,1.99465,15.411855190526314,4.0,0.011111111000000002,3.037466667,0.962652325,2114.0,462.0,1462.0,397.0,33.0,365.0,687.0,277.0,367.0,367.0,1.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
219,24.0,295,9787.0,1336.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0048611109999999996,1.676414286,0.735826182,2.0,0.005555556,1.075266667,0.328097546,2.0,0.005555556,1.338183333,0.661710526,1647.0,175.0,1457.0,429.0,67.0,363.0,401.0,32.0,366.0,362.0,1.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
220,25.0,295,11495.0,1136.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,9.0,0.00625,0.9309777779999999,0.866437894,5.0,0.013888889,0.517223333,0.50627789,2.0,0.005555556,1.370641667,1.740178003,1620.0,150.0,1459.0,436.0,71.0,366.0,414.0,50.0,365.0,363.0,1.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
221,26.0,295,9047.0,758.0,0.0,1.0,1.0,0.0,1.1724137931034482,1.1724137931034482,1.0,1.0,19.0,0.013194444,1.168426316,1.013912509,1.0,0.002777778,1.397216667,15.411855190526314,14.0,0.038888888999999996,1.138609524,1.099402967,1806.0,311.0,1466.0,399.0,33.0,367.0,578.0,184.0,365.0,454.0,88.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
222,27.0,295,11841.0,1149.0,0.0,2.3870967741935485,2.774193548387097,1.2962962962962963,1.1724137931034482,1.1724137931034482,0.8518518518518519,0.5925925925925926,13.0,0.009027778,1.08359359,0.7204260790000001,3.0,0.008333333,1.019827778,0.614672145,5.0,0.013888889,1.670123333,0.615128225,1850.0,347.0,1451.0,452.0,92.0,361.0,496.0,112.0,364.0,361.0,1.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
223,28.0,295,11586.0,941.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,0.004166667,1.9353,1.308013666,1.0,0.002777778,2.069066667,15.411855190526314,4.0,0.011111111000000002,1.997525,1.6707965809999998,1714.0,251.0,1463.0,396.0,31.0,366.0,569.0,203.0,366.0,367.0,1.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
224,29.0,295,9848.0,1164.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,13.0,0.009027778,1.147944872,1.052164568,3.0,0.008333333,0.7555055559999999,0.625184242,6.0,0.016666667,1.3995333330000002,1.234960262,1998.0,319.0,1465.0,487.0,105.0,366.0,633.0,183.0,366.0,369.0,1.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
225,30.0,295,5590.0,736.0,11.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0020833329999999997,0.756288889,0.45875135,2.0,0.005555556,1.0111,0.17701239800000002,6.148148148148148,0.02306947477777777,10.733090230444443,10.558412187518517,1557.0,89.0,1449.0,430.0,46.0,365.0,361.0,1.0,361.0,405.0,44.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
226,31.0,295,969.0,211.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.000794,0.932666667,13.315778740290328,1.0,0.002777778,0.932666667,15.411855190526314,6.148148148148148,0.02306947477777777,10.733090230444443,10.558412187518517,1308.0,50.0,1259.0,411.0,50.0,362.0,176.0,1.0,176.0,360.0,1.0,3.75,0.708333333,2.375,2.166666667,2.5,0.6880952379999999,1.619047619,0.500446429,0.693027211,0.317460318
227,0.0,295,24189.0,1627.3290794505087,0.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0666666666666667,32.0,0.038787879,6.767257813,11.30378997,5.0,0.047619048,6.760353332999999,6.0342679729999995,8.0,0.022222222000000003,15.21511458,19.51931091,56802.30207047709,2966.0,1129.0,4936.0,611.0,316.0,14758.713719658183,910.0,298.5,16038.220159806837,346.1102323285612,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
228,1.0,295,18496.0,1627.3290794505087,0.0,3.0,6.0,2.0,1.0,5.0,1.0,0.0,42.0,0.029166667,4.738115873,7.7080469229999995,9.0,0.025,3.824637037,5.585492342999999,14.0,0.038888888999999996,7.1841523810000005,11.10441316,56802.30207047709,3031.0,1129.0,17075.80550792624,800.0,316.0,14758.713719658183,1303.3456548666982,298.5,16038.220159806837,190.0,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
229,2.0,302,25082.86780282805,1627.3290794505087,0.0,7.0,6.0,1.0,1.0,1.0,2.0,2.0,38.0,0.026388889,4.576828947,7.524336844,4.857142857142857,0.015901360642857142,13.052032273071427,11.36586893546154,20.0,0.055555556,3.290476667,6.40000957,56802.30207047709,3140.3017910689973,1129.0,17075.80550792624,159.0,316.0,14758.713719658183,1303.3456548666982,298.5,16038.220159806837,192.0,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
230,3.0,310,25082.86780282805,1627.3290794505087,0.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,38.0,0.026388889,8.103289474,17.69945029,2.0,0.005555556,20.98718333,27.31244726,11.0,0.030555556,4.326457576,6.90059336,56802.30207047709,2058.0,1129.0,17075.80550792624,187.0,316.0,14758.713719658183,638.0,298.5,16038.220159806837,208.0,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
231,4.0,310,22671.0,1627.3290794505087,0.0,8.0,10.0,3.734711591279885,2.0,3.0,1.0,1.0,22.0,0.015277778,13.09447955,15.62196795,9.0,0.025,13.70395,19.48817311,1.0,0.002777778,48.20686667,8.15365636857143,56802.30207047709,1059.0,1129.0,17075.80550792624,1025.0,316.0,14758.713719658183,179.0,298.5,16038.220159806837,166.0,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
232,5.0,310,25082.86780282805,1627.3290794505087,0.0,3.0,5.0,2.0,2.0,3.0,1.0,0.0,38.0,0.026388889,7.720160087999999,17.61645056,11.0,0.030555556,2.9883909089999996,4.353533165,11.0,0.030555556,9.145106061,5.39701343,56802.30207047709,1946.0,1129.0,17075.80550792624,632.0,316.0,14758.713719658183,590.0,298.5,16038.220159806837,184.0,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
233,6.0,310,18415.0,1627.3290794505087,0.0,5.0,5.0,2.0,1.0,0.0,2.0,1.0,50.0,0.034722222000000004,9.385996,22.57116292,4.0,0.011111111000000002,6.3161,7.601172879,28.0,0.07777777799999999,4.835030951999999,6.868551426000001,56802.30207047709,3140.3017910689973,1129.0,17075.80550792624,1113.0,316.0,14758.713719658183,1303.3456548666982,298.5,16038.220159806837,182.0,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
234,7.0,310,25082.86780282805,1627.3290794505087,0.0,5.0,7.0,1.0,2.0,2.0,2.4086485764796866,1.0,48.0,0.033333333,6.411580207999999,12.29094131,5.0,0.013888889,3.1711400000000003,2.854294924,18.0,0.05,7.200508332999999,10.89531562,56802.30207047709,1938.0,1129.0,17075.80550792624,170.0,316.0,14758.713719658183,1024.0,298.5,16038.220159806837,346.1102323285612,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
235,8.0,312,25082.86780282805,1627.3290794505087,0.0,8.0,10.0,2.0,3.0,3.0,2.4086485764796866,2.8947637513643505,67.0,0.046527778,6.864123632,11.52939555,4.0,0.011111111000000002,16.88544583,16.821839800000003,26.0,0.072222222,5.812714744,13.05873963,56802.30207047709,3113.0,1129.0,17075.80550792624,195.0,316.0,4010.0,936.0,298.5,16038.220159806837,346.1102323285612,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
236,9.0,313,4914.0,415.0,730.0,7.0,4.0,2.0,2.0,1.0,2.4086485764796866,2.0,44.0,0.030555556,5.854850379,10.57521616,3.0,0.008333333,15.40808333,25.34334326,13.0,0.036111111,5.2729461539999996,4.94369264,40948.0,3140.3017910689973,980.0,11914.0,213.0,350.0,10187.0,286.0,362.0,11598.0,346.1102323285612,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
237,10.0,313,7150.0,549.0,648.0,9.58622442267204,7.0,3.0,4.0,2.0,1.0,1.0,41.0,0.028472222000000002,5.203223171,8.571286963,6.0,0.016666667,9.501644444,17.55605616,21.0,0.058333333,4.082335714,5.127589461,37301.0,1347.0,863.0,5713.0,412.0,130.0,8955.0,183.0,327.0,11274.0,96.0,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
238,11.0,313,7388.0,250.0,1360.0,3.0,6.0,1.0,1.0,2.0,1.0,0.0,49.0,0.034027778,6.305369728,13.05558196,1.0,0.002777778,66.33635,11.36586893546154,21.0,0.058333333,3.1881611110000003,3.819219092,38899.0,1189.0,1240.0,11036.0,109.0,372.0,7275.0,682.0,195.0,10206.0,76.0,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
239,12.0,313,14257.0,701.0,1591.0,8.0,9.0,1.0,2.0,2.0,2.4086485764796866,2.0,44.0,0.030555556,10.53421174,25.02625734,4.857142857142857,0.015901360642857142,13.052032273071427,11.36586893546154,25.0,0.06944444400000001,3.720162,4.456588505,48248.0,1101.0,1213.0,10345.0,80.0,363.0,14758.713719658183,887.0,209.0,10551.0,97.0,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
240,13.0,313,7667.0,173.0,1917.0,8.0,6.0,1.0,4.093722599401147,3.0,2.0,1.0,24.0,0.016666667,10.88385278,18.61178995,3.0,0.008333333,0.568544444,0.44791671299999997,14.0,0.038888888999999996,7.839586905,5.563660266,43130.0,144.0,1406.0,9301.0,100.0,305.0,10405.0,118.0,336.0,11321.0,79.0,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
241,14.0,313,7247.0,318.0,2181.0,5.0,6.0,2.0,2.0,3.0,1.0,1.0,46.0,0.031944444,8.17175942,13.50076629,4.0,0.011111111000000002,8.841295833,5.14462862,23.0,0.063888889,6.23731087,10.09649209,41991.0,903.0,1254.0,9895.0,91.0,325.0,11451.0,110.0,362.0,10725.0,100.0,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
242,15.0,313,5961.0,154.0,1452.0,2.0,2.0,1.0,2.066666666666667,2.2,2.0,0.0,10.0,0.010416667,21.28161667,42.64318238,2.0,0.005555556,7.435333332999999,9.213129954,16.933333333333334,0.04703703706666666,9.037128714533331,8.15365636857143,27691.0,120.0,947.0,12184.0,81.0,367.0,14758.713719658183,1171.2,298.5,9537.0,91.0,2.972222222,0.833333333,2.166666667,3.166666667,1.5833333330000001,0.302380953,1.031746032,0.120238095,1.3850340140000001,0.150793651
243,0.0,321,1126.0,324.0,290.0,4.0,4.0,1.0,1.0,1.0,0.9473684210526315,0.5263157894736842,172.55966008005404,0.1464894299506394,1.003265327,1.87816998,53.06157262444403,0.2321658216119153,0.800706818,1.493027753,64.93555849072104,0.18888888899999998,1.284342157,2.643415429,1063.0,314.0,689.0,318.0,41.0,250.0,349.0,262.0,62.0,762.5,6.0,2.458333333,0.875,2.583333333,2.916666667,2.25,0.617460318,1.158730159,0.560267857,1.5552721090000001,0.166666667
244,1.0,321,1598.0,197.0,177.0,7.0,5.0,2.0,3.0,2.0,0.0,1.0,172.55966008005404,0.136805556,0.760636379,1.7559775690000001,53.06157262444403,0.2321658216119153,0.6394,1.356034895,47.0,0.130555556,1.07248617,2.838839529,1121.0,97.0,670.0,712.0,97.0,264.0,41.0,1.0,41.0,762.5,6.0,2.458333333,0.875,2.583333333,2.916666667,2.25,0.617460318,1.158730159,0.560267857,1.5552721090000001,0.166666667
245,2.0,321,23236.0,1627.3290794505087,297.0,8.0,8.0,2.0,3.0,1.0,1.0,0.0,169.0,0.11736111099999999,1.245940434,2.323369221,23.0,0.063888889,1.495662319,1.720906679,64.93555849072104,0.2088064521222499,1.00726572,2.4726670619999997,1157.0,136.0,229.0,686.0,54.0,20.0,146.0,47.0,61.0,762.5,6.0,2.458333333,0.875,2.583333333,2.916666667,2.25,0.617460318,1.158730159,0.560267857,1.5552721090000001,0.166666667
246,3.0,322,522.0,44.0,195.0,6.0,6.0,3.0,1.0,1.0,1.0,0.0,118.0,0.081944444,1.7976696330000002,4.016593298,21.0,0.058333333,2.948806349,6.644433567,29.0,0.080555556,2.427682759,4.544536545,723.0,76.0,223.0,22.0,12.0,11.0,973.6470588235294,87.6470588235294,106.5625,762.5,6.0,2.458333333,0.875,2.583333333,2.916666667,2.25,0.617460318,1.158730159,0.560267857,1.5552721090000001,0.166666667
247,4.0,322,13648.0,1627.3290794505087,384.0,8.0,6.0,3.734711591279885,3.0,1.0,2.0,1.0,172.55966008005404,0.130555556,1.1022613479999999,1.641161949,50.0,0.13888888900000002,1.284679667,1.681111135,50.0,0.13888888900000002,0.778388667,1.277861205,14464.0,873.0,761.0,305.0,1.0,305.0,13542.0,864.0,95.0,762.5,6.0,2.458333333,0.875,2.583333333,2.916666667,2.25,0.617460318,1.158730159,0.560267857,1.5552721090000001,0.166666667
248,5.0,322,2434.0,305.0,245.0,9.58622442267204,8.0,2.0,4.0,3.0,1.0,1.0,172.55966008005404,0.120833333,1.0211165709999999,2.155874966,41.0,0.11388888900000001,1.497669106,2.4852071330000003,64.0,0.177777778,1.209591146,2.637758767,1844.0,328.0,818.0,999.0,85.0,229.0,471.0,191.0,268.0,762.5,6.0,2.458333333,0.875,2.583333333,2.916666667,2.25,0.617460318,1.158730159,0.560267857,1.5552721090000001,0.166666667
249,6.0,322,8767.0,1114.0,213.0,8.0,7.0,2.0,4.0,1.0,0.0,1.0,172.55966008005404,0.1464894299506394,0.670012111,1.030179903,53.06157262444403,0.17222222199999998,0.656505645,1.195524576,64.93555849072104,0.2088064521222499,0.572728231,0.53714395,923.0,84.0,355.0,499.0,72.0,57.0,973.6470588235294,87.6470588235294,106.5625,762.5,6.0,2.458333333,0.875,2.583333333,2.916666667,2.25,0.617460318,1.158730159,0.560267857,1.5552721090000001,0.166666667
250,7.0,322,838.0,173.0,242.0,8.0,5.0,3.0,4.0,2.0,1.0,0.0,167.0,0.11597222199999999,1.0149280440000001,1.836667364,53.06157262444403,0.17222222199999998,0.572939516,0.8207877640000001,48.0,0.133333333,1.156388889,1.354093789,665.0,33.0,609.0,345.0,33.0,289.0,239.0,1.0,239.0,762.5,6.0,2.458333333,0.875,2.583333333,2.916666667,2.25,0.617460318,1.158730159,0.560267857,1.5552721090000001,0.166666667
251,8.0,322,8948.0,1627.3290794505087,438.0,7.0,5.0,2.0,2.0,1.0,1.0,0.0,172.55966008005404,0.122916667,1.1682138420000001,2.104541713,53.0,0.14722222199999999,1.529859748,2.666034177,18.0,0.05,3.0889787039999996,3.5199473310000005,1743.0,227.0,964.0,793.0,47.0,217.0,20.0,1.0,20.0,362.0,1.0,2.458333333,0.875,2.583333333,2.916666667,2.25,0.617460318,1.158730159,0.560267857,1.5552721090000001,0.166666667
